id,log_price,property_type_encoded,room_type_encoded,bed_type_encoded,city_encoded,neighbourhood_encoded,cancellation_policy_encoded,amenities_score,host_experience_years,cleaning_fee_encoded,instant_bookable_encoded,host_identity_verified_encoded,accommodates_numeric,bedrooms_numeric,beds_numeric,bathrooms_numeric,number_of_reviews_numeric,review_scores_rating_numeric,latitude_numeric,longitude_numeric
12493524,4.23410650459726,7,5,1,3,3,1,223,3.887748117727584,1,0,1,3,1.0,1.0,1.0,18,88.0,40.68401975732085,-73.94164333561969
9940337,4.787491742782046,3,2,1,2,4,3,176,0.7474332648870636,0,0,1,1,1.0,1.0,1.0,1,100.0,34.14203278169181,-118.42389797053642
3317655,5.298317366548036,7,5,1,3,4,3,118,1.3853524982888432,1,0,0,6,2.0,2.0,1.0,21,97.0,40.79901649529778,-73.96117561984862
14020962,5.857933154483459,7,5,1,3,5,1,168,0.7748117727583846,1,0,0,6,3.0,3.0,1.0,9,82.0,40.74301830857751,-73.99292888614733
12386361,5.010635294096256,9,5,1,5,3,3,136,0.6132785763175906,1,0,0,3,1.0,2.0,1.0,37,99.0,37.776958766028905,-122.45513509243212
7938492,5.476463551931511,7,5,1,3,4,1,177,2.135523613963039,1,0,1,3,2.0,2.0,1.0,80,97.0,40.72058207905211,-73.98673755412679
18913089,6.309918278226516,3,5,1,2,4,1,166,4.175222450376454,1,0,1,6,4.0,5.0,3.0,3,100.0,34.1338725232844,-118.18160257669956
7326785,4.59511985013459,7,2,1,2,4,3,120,0.09308692676249145,0,0,0,1,1.0,1.0,1.0,2,90.0,34.13763097194766,-118.14540127636404
8882531,4.48863636973214,3,2,1,2,2,2,149,3.2142368240930868,1,1,1,2,1.0,1.0,1.0,34,99.0,34.17797455336272,-118.58505938573856
13982554,4.3694478524670215,7,2,1,2,4,3,74,2.861054072553046,0,0,0,2,1.0,1.0,1.0,67,94.0,34.08870464829321,-118.3253342520992
13765939,5.6167710976665735,3,5,1,2,2,1,211,1.218343600273785,1,0,1,8,3.0,4.0,2.5,49,100.0,34.14133236737177,-118.21841973547647
17904512,3.80666248977032,7,2,1,3,1,2,82,0.0,1,0,0,1,1.0,1.0,1.0,13,93.0,40.65023183883097,-74.00189584739739
17106418,4.553876891600541,7,5,1,3,3,1,188,5.4401095140314855,0,0,1,4,0.0,2.0,1.0,21,95.0,40.75626798882699,-73.92109967345553
2010787,4.204692619390967,6,2,1,4,5,3,171,0.13141683778234087,0,1,1,2,1.0,1.0,2.5,14,99.0,38.91192531623136,-77.06501138938314
10011509,4.584967478670572,7,5,1,2,4,3,91,1.0677618069815196,1,0,0,2,1.0,1.0,1.0,1,80.0,34.05093643821806,-118.43693344612696
13191953,5.220355825078324,7,5,1,3,4,1,162,4.167008898015058,1,0,1,3,1.0,1.0,1.0,8,90.0,40.77430596310635,-73.9788258151749
16798463,4.867534450455582,7,5,1,3,4,2,87,1.3059548254620124,1,0,1,2,0.0,1.0,1.0,4,100.0,40.72118484520636,-73.99149188057233
15491690,4.90527477843843,7,5,-1,3,4,1,152,1.9575633127994525,1,1,1,2,1.0,1.0,1.0,5,100.0,40.683194652181285,-73.96765701806301
21040944,6.253828811575472,3,5,1,5,4,2,141,3.0718685831622174,1,0,1,6,3.0,4.0,2.0,6,97.0,37.7636989326947,-122.40319122493624
15513019,5.857933154483459,7,5,1,3,5,1,160,1.8617385352498288,1,0,1,4,1.0,2.0,1.0,12,100.0,40.73233000889006,-74.00327641110826
17720950,5.068904202220232,7,5,1,3,5,1,97,4.870636550308008,1,0,1,4,3.0,3.0,1.0,1,80.0,40.67797753611551,-74.00786535675203
10678838,4.74493212836325,7,5,1,3,5,1,63,2.2888432580424367,1,0,0,1,0.0,1.0,1.0,19,98.0,40.74410765385368,-74.00204186210216
14936445,4.605170185988092,7,5,1,2,4,2,99,2.346338124572211,1,0,0,3,1.0,1.0,1.0,9,93.0,34.09489696107453,-118.32023044273836
10011763,4.430816798843313,7,5,1,3,2,2,190,0.9527720739219713,1,1,1,4,1.0,3.0,1.0,65,98.0,40.68695838088889,-73.91381581166075
17539808,5.3706380281276624,7,2,1,3,3,3,185,3.4223134839151266,0,0,1,2,1.0,1.0,1.0,2,90.0,40.67367352139605,-73.96079137292155
16827589,5.521460917862246,3,5,1,1,5,1,165,3.753593429158111,1,0,1,4,2.0,2.0,2.0,6,100.0,41.906127748480905,-87.66607432470462
3678064,4.976733742420574,7,5,1,2,5,1,209,2.414784394250513,1,0,1,2,1.0,1.0,1.0,115,97.0,33.99671728693705,-118.4697134611464
14540641,4.605170185988092,7,5,1,3,5,3,121,5.336071184120465,1,0,1,3,1.0,1.0,1.5,9,93.0,40.67687876802135,-73.98589824383255
13676632,4.007333185232471,7,2,1,3,3,1,101,5.02943189596167,1,0,0,2,1.0,1.0,4.0,4,85.0,40.68457636546066,-73.94563241897862
8648134,5.886104031450156,3,5,1,3,3,1,139,3.247091033538672,1,0,1,11,5.0,6.0,2.0,7,100.0,40.67016972757728,-73.94851996488097
5558933,4.204692619390967,7,2,1,3,4,3,72,1.106091718001369,1,1,1,2,1.0,1.0,1.0,1,80.0,40.710326057250406,-73.9502624870707
5328716,4.74493212836325,7,5,1,2,5,1,172,4.80766598220397,1,0,1,3,1.0,2.0,1.0,68,87.0,34.106402496223765,-118.31971747261296
13893861,3.688879454113936,4,2,1,2,3,3,81,0.0,0,0,0,2,1.0,2.0,1.0,4,100.0,34.13831278072792,-118.25797049641886
10732878,6.714170529909472,7,5,1,3,4,1,165,0.8350444900752909,1,1,0,10,5.0,6.0,2.0,7,74.0,40.71641000129068,-73.99622702828749
1364882,5.598421958998375,4,5,1,5,3,1,246,1.946611909650924,1,0,1,4,1.0,2.0,1.0,67,95.0,37.7887600171557,-122.41161993242213
16442568,4.48863636973214,7,5,1,2,3,2,205,0.37782340862423,1,1,0,2,0.0,1.0,1.0,49,100.0,34.06369447789323,-118.26326234169572
2878634,4.442651256490317,7,2,1,5,3,1,100,1.103353867214237,0,1,0,2,0.0,1.0,1.0,7,93.0,42.344229288243135,-71.09032430317775
19662367,4.0943445622221,7,5,1,1,1,1,139,0.34496919917864477,1,1,0,2,1.0,1.0,1.0,6,90.0,41.77189581095938,-87.58962437130783
4936875,4.820281565605037,7,5,1,3,3,1,167,3.1704312114989732,1,1,1,4,0.0,2.0,1.0,86,90.0,40.81472403133785,-73.94290909882791
18471840,5.416100402204419,7,5,1,5,5,1,186,1.242984257357974,1,0,1,3,1.0,1.0,1.0,1,100.0,42.35795043686348,-71.05495626712285
17000038,5.298317366548036,7,5,1,4,4,3,152,1.2922655715263518,1,0,1,2,1.0,1.0,1.0,1,100.0,38.92223155060036,-77.03760819909687
14716281,4.043051267834549,9,2,1,4,4,2,133,5.768651608487337,1,1,0,2,1.0,1.0,1.0,44,86.0,38.91249815178446,-77.02409084657704
19403704,4.8283137373023015,7,5,-1,3,2,1,121,2.0369609856262834,1,1,1,3,1.0,2.0,1.0,2,60.0,40.840175740955175,-73.93524309719098
13328310,4.553876891600541,3,2,1,2,3,3,114,0.9664613278576317,1,1,1,2,1.0,1.0,1.0,63,97.0,34.10338113511066,-118.20867454925389
17076735,4.3694478524670215,7,5,1,3,4,2,142,0.6652977412731006,1,0,1,2,1.0,1.0,1.0,12,98.0,40.66476602585308,-73.99516430513805
17298590,4.787491742782046,7,5,1,5,1,1,198,1.0787132101300478,1,1,0,2,1.0,1.0,1.0,3,100.0,42.347414964364745,-71.13316522159731
15497624,4.174387269895637,3,2,1,2,4,1,146,0.06297056810403832,1,0,0,2,1.0,1.0,2.0,2,80.0,34.07640976183811,-118.29496986272044
15971922,4.0943445622221,7,2,1,3,4,2,92,2.2039698836413417,1,0,1,2,1.0,1.0,1.0,8,100.0,40.710349499118976,-74.00852092859202
949711,5.501258210544727,7,5,1,3,5,1,181,4.941820670773443,1,0,1,4,2.0,2.0,1.5,16,95.0,40.73293978276794,-73.98282446962213
14351382,5.075173815233828,3,5,1,2,3,3,171,3.578370978781656,1,1,1,5,3.0,3.0,1.5,1,80.0,34.188129711086766,-118.45268053782893
11888876,4.553876891600541,7,5,1,2,5,1,119,1.2238193018480492,1,0,0,3,1.0,1.0,1.0,5,88.0,33.99217228264611,-118.47783722538549
2070539,5.298317366548036,10,5,1,1,4,2,156,0.12320328542094455,1,0,1,4,1.0,1.0,1.0,13,100.0,41.89140812633629,-87.68675181547474
514947,5.327876168789581,7,5,1,2,4,1,136,0.47091033538672145,1,1,1,4,1.0,2.0,1.0,26,95.0,34.09785398113277,-118.34678253300898
11474056,5.1647859739235145,3,5,1,4,5,1,185,1.4127310061601643,1,0,1,4,2.0,2.0,1.0,65,96.0,38.8913809144173,-76.99552282179243
16436240,5.298317366548036,7,5,1,3,5,2,99,1.88911704312115,0,0,1,3,2.0,2.0,1.0,2,90.0,40.72936536365379,-73.98828706004944
8642428,5.075173815233828,10,5,1,3,4,2,109,1.0321697467488022,1,0,0,3,0.0,2.0,1.0,7,100.0,40.74801624274145,-73.97460577223745
15070474,3.7612001156935615,3,2,1,3,1,1,221,2.5845311430527036,0,1,1,1,1.0,1.0,1.0,66,96.0,40.8668887200942,-73.857756180011
14555440,4.605170185988092,7,5,1,3,4,1,117,1.1252566735112937,1,0,1,4,1.0,1.0,1.0,84,94.0,40.78613945460687,-73.952802873825
15819829,5.926926025970412,7,5,1,3,5,1,192,0.0,1,1,1,6,2.0,3.0,1.0,7,94.0,40.76149630988658,-73.98541503562126
15305392,4.31748811353631,7,5,1,2,2,1,146,4.372347707049966,1,0,1,2,1.0,1.0,1.0,56,91.0,34.042278538700984,-118.36017012665
3173148,5.579729825986222,3,5,1,5,4,1,99,3.156741957563313,1,0,1,4,2.0,2.0,1.0,18,97.0,37.776566946507714,-122.44551069789884
17746914,4.007333185232471,7,5,1,2,1,1,127,2.8829568788501025,1,0,1,2,0.0,1.0,1.0,34,84.0,34.020429598660456,-118.40870397346784
12386020,5.783825182329737,7,2,1,3,4,1,170,1.5770020533880904,1,0,1,6,1.0,3.0,1.0,67,95.0,40.72048135010796,-73.99059898704115
3213712,4.605170185988092,7,5,1,2,3,3,174,2.86652977412731,1,0,1,2,1.0,1.0,2.0,1,100.0,34.08443465393107,-118.28679925783008
13642640,4.787491742782046,7,2,1,2,5,2,166,4.988364134154689,1,0,1,3,1.0,1.0,1.0,33,97.0,34.042748070656494,-118.23590518956458
16539153,5.393627546352364,3,5,1,2,5,1,172,2.516084873374401,1,0,1,4,2.0,2.0,1.0,7,100.0,33.99649349523688,-118.47943853449576
881105,4.820281565605037,7,5,1,4,5,3,102,2.1409993155373033,0,0,0,2,1.0,1.0,1.0,8,95.0,38.903207779535,-77.04960325133652
775298,5.068904202220232,9,5,1,2,4,2,196,3.4934976043805612,1,0,1,3,2.0,2.0,2.5,2,90.0,34.03151822870865,-118.43844029040773
4135113,4.51085950651685,3,5,1,2,3,3,114,3.0390143737166326,1,0,1,2,0.0,1.0,1.0,27,96.0,34.007347517849844,-118.42593270877364
11928097,4.31748811353631,7,5,1,2,1,1,81,3.24435318275154,1,0,1,2,1.0,1.0,1.0,25,97.0,34.02209779137301,-118.40873073036327
4975302,4.532599493153255,7,2,1,3,4,2,179,3.7946611909650922,1,0,1,2,1.0,1.0,2.0,31,90.0,40.70664103305674,-73.94953981149627
13564161,5.356586274672011,3,5,1,2,4,3,176,1.2238193018480492,1,1,1,6,2.0,4.0,1.0,2,100.0,34.146080199562505,-118.44811867853323
4357892,5.105945473900579,7,5,1,3,5,3,137,5.149897330595483,1,0,1,1,0.0,1.0,1.0,1,100.0,40.76359566093514,-73.98829631341452
5811756,3.688879454113936,3,2,1,3,3,1,154,0.6872005475701575,1,0,0,2,4.0,4.0,1.0,24,90.0,40.6889942099354,-73.9233940808129
4821459,4.174387269895637,3,2,1,2,2,1,152,5.0978781656399725,1,0,1,2,1.0,1.0,1.5,19,96.0,34.163729504772434,-118.60732631491749
20857131,4.787491742782046,7,5,1,3,3,1,110,4.125941136208077,1,0,1,3,1.0,2.0,1.0,62,95.0,40.79534605687153,-73.9327383026044
21155836,4.0943445622221,4,2,1,2,3,2,124,1.8151950718685832,1,1,0,2,1.0,1.0,1.0,7,97.0,34.11047792557273,-118.15160482132367
17922835,4.248495242049359,7,5,1,4,1,1,98,3.405886379192334,1,0,1,2,0.0,1.0,1.0,24,96.0,38.94040364295709,-77.01498318086902
9884280,4.59511985013459,7,5,1,3,5,1,108,3.378507871321013,1,0,1,2,1.0,1.0,1.0,3,100.0,40.74478769109113,-73.97736737591136
15372508,4.4998096703302615,7,2,-1,5,3,1,173,5.522245037645448,1,0,1,2,1.0,1.0,1.0,9,100.0,37.76673453754571,-122.42777466602404
12964842,5.236441962829949,7,5,-1,3,5,3,162,1.51129363449692,1,0,1,2,0.0,1.0,1.0,8,95.0,40.72156074740856,-73.99670939325739
10803759,5.6524891802686525,7,5,1,4,5,2,116,2.7761806981519506,1,0,1,6,2.0,3.0,2.0,93,98.0,38.88497631711578,-77.00534471333197
1881846,6.214608098422191,7,5,1,3,5,3,10,1.754962354551677,0,0,0,2,1.0,1.0,1.0,1,60.0,40.755712501835774,-73.99399456142504
12982324,5.220355825078324,4,2,1,4,5,1,90,3.383983572895277,0,0,1,2,1.0,1.0,1.0,1,100.0,38.908673919319895,-77.02894399320388
13019596,5.247024072160486,7,5,1,5,3,1,146,2.565366187542779,1,0,1,3,1.0,2.0,1.0,1,100.0,37.7611278044374,-122.42217641729788
11345566,4.553876891600541,7,5,1,1,4,2,237,0.47638603696098564,1,0,1,4,2.0,2.0,2.0,18,94.0,41.886492141306064,-87.62706971497174
13644048,5.68697535633982,3,5,1,2,5,2,178,2.642026009582478,1,0,0,6,3.0,3.0,2.0,6,100.0,34.10957093710503,-118.33832530892887
3585452,5.0238805208462765,7,5,1,3,5,2,167,1.218343600273785,1,0,1,3,1.0,1.0,1.0,1,100.0,40.73573116727916,-73.99495834086514
19224409,3.9889840465642745,3,2,1,2,2,2,144,2.3381245722108144,1,0,1,2,1.0,1.0,1.0,4,95.0,34.179734664194015,-118.631354883842
15927835,5.1929568508902095,7,5,1,3,2,1,159,0.0,1,0,0,5,2.0,4.0,1.5,1,60.0,40.5774252955187,-73.96678884966616
17866018,4.0943445622221,7,2,1,3,3,1,239,0.15331964407939766,1,1,1,2,1.0,1.0,1.0,13,92.0,40.763948739553925,-73.93885128966936
7819706,5.010635294096256,7,5,1,1,5,2,122,1.1854893908281998,1,0,0,6,2.0,2.0,2.0,23,95.0,41.95680152565462,-87.67140306371593
11608637,5.6167710976665735,3,5,1,3,3,3,178,0.3805612594113621,1,0,0,10,4.0,6.0,3.0,15,100.0,40.511329781648655,-74.23803131754805
17366414,4.343805421853683,7,5,1,3,3,3,109,1.4127310061601643,0,0,0,2,0.0,1.0,1.0,1,100.0,40.81881978392683,-73.94680014732309
18227476,5.991464547107983,7,5,1,3,4,2,162,0.0,1,0,0,4,2.0,2.0,2.0,3,90.0,40.762156920554965,-73.9654930390639
10752203,3.8918202981106265,7,2,1,3,4,1,115,4.851471594798084,1,0,1,2,1.0,1.0,1.0,13,98.0,40.706636347425615,-73.95398735244213
17026900,4.5217885770490405,7,2,1,5,5,1,123,2.707734428473648,1,0,1,2,1.0,1.0,1.5,10,93.0,37.8011248578555,-122.4168054663311
13396214,3.688879454113936,7,2,-1,3,2,3,120,1.1389459274469542,1,0,1,1,1.0,1.0,1.0,2,100.0,40.703848655814674,-73.925125409398
15547496,4.174387269895637,3,2,1,3,2,2,126,1.9849418206707734,1,1,0,2,1.0,1.0,1.0,3,87.0,40.71466208138887,-73.7298180481275
6389979,4.7791234931115305,7,2,1,3,5,1,191,0.7885010266940452,1,1,1,2,1.0,1.0,1.0,3,100.0,40.76061918239391,-73.99036993102395
8426173,4.700480365792417,7,5,1,4,3,1,203,1.264887063655031,1,1,1,2,0.0,1.0,1.0,61,92.0,38.904426116323954,-76.99235894852256
16970021,4.454347296253506,1,5,1,2,3,2,153,5.300479123887748,1,0,0,3,0.0,2.0,1.0,23,100.0,34.00118659134389,-118.44132534990732
3482919,4.0943445622221,7,1,1,3,5,2,58,2.4476386036960984,1,0,1,1,1.0,1.0,1.0,27,84.0,40.74474642052189,-73.98511587833664
9344183,3.871201010907892,3,2,1,3,4,1,83,0.0,1,0,0,2,1.0,1.0,3.0,6,100.0,40.749718525820576,-73.75559811383205
11894420,4.48863636973214,7,2,1,2,3,1,127,3.468856947296372,1,1,1,2,1.0,1.0,1.0,3,87.0,34.04546105423404,-118.43997167912728
13624438,5.135798437050261,7,5,1,3,5,2,82,5.587953456536619,0,0,1,2,1.0,1.0,1.0,20,99.0,40.73215495932069,-74.00922123402036
21123508,5.241747015059644,3,5,1,2,5,1,157,3.7152635181382614,1,0,1,4,2.0,2.0,1.5,3,100.0,34.12227788146973,-118.34522116196108
14109586,4.442651256490317,7,5,1,3,4,3,159,0.0,0,0,0,3,0.0,2.0,1.0,1,100.0,40.77508786106748,-73.95133404489994
16779530,4.74493212836325,7,5,1,3,3,1,270,1.7221081451060918,1,0,1,2,1.0,1.0,1.0,29,92.0,40.68445786640128,-73.93955844215563
16446123,5.963579343618448,7,5,1,5,4,1,164,0.3531827515400411,1,0,0,6,3.0,3.0,2.0,11,85.0,37.79623786157385,-122.41595063056192
17072242,4.8283137373023015,7,5,1,3,3,1,143,0.38329911019849416,1,0,1,4,1.0,2.0,1.0,17,96.0,40.68437827481373,-73.9518755876538
25366,4.382026634673881,7,5,1,1,2,3,151,0.75564681724846,0,1,0,2,0.0,2.0,1.0,2,100.0,41.80323999911231,-87.58622803187826
10307958,6.1092475827643655,7,5,1,3,4,1,172,3.6057494866529773,1,0,1,4,2.0,3.0,1.5,1,80.0,40.718635949777386,-73.98346081523238
13562554,5.225746673713202,7,5,1,3,5,1,170,0.9637234770704997,0,0,0,4,0.0,2.0,1.0,5,96.0,40.743797391963184,-73.97673883278932
9613532,5.1647859739235145,7,5,1,3,4,3,80,1.7412731006160165,1,0,1,2,1.0,1.0,1.0,1,100.0,40.72672889505552,-73.9540568188173
7581611,3.737669618283368,7,1,1,3,3,3,165,0.12320328542094455,0,1,0,1,1.0,4.0,1.0,69,92.0,40.79370554092946,-73.94507115765953
15181903,3.8918202981106265,7,1,1,3,5,1,118,0.0,1,1,0,2,1.0,2.0,2.0,3,100.0,40.74101203593244,-73.9798281641344
6131224,4.219507705176107,3,2,-1,5,1,1,125,1.2594113620807665,1,0,1,3,1.0,2.0,1.0,110,85.0,37.71888216510622,-122.39555212103392
7502313,5.010635294096256,7,5,1,3,4,1,105,6.234086242299795,1,0,1,2,1.0,1.0,1.0,5,100.0,40.67163302120582,-73.97719009186521
1869202,4.700480365792417,10,5,1,2,5,1,204,2.135523613963039,1,0,1,2,0.0,1.0,1.0,9,98.0,34.04936567212366,-118.24989840609337
14199379,4.31748811353631,7,2,1,3,4,3,97,2.628336755646817,0,0,1,1,1.0,1.0,1.0,6,100.0,40.70441576179944,-73.95412546895989
16648547,4.07753744390572,7,2,1,3,5,2,131,3.3648186173853527,0,0,0,1,2.0,2.0,1.5,6,100.0,40.723359116252624,-73.99617726018101
12096332,5.342334251964812,7,5,1,3,3,1,205,3.162217659137577,1,0,1,6,3.0,5.0,1.0,151,97.0,40.663195618518,-73.95534527542024
12539684,3.688879454113936,3,2,1,3,3,3,158,0.8952772073921971,0,0,1,2,1.0,1.0,2.5,2,90.0,40.69032335311281,-73.9369875357277
2360897,3.610917912644224,7,2,1,1,2,1,121,0.057494866529774126,1,1,0,1,1.0,1.0,1.0,13,98.0,41.96869640898064,-87.66184016679057
8596036,4.442651256490317,3,2,1,3,2,1,175,1.9520876112251881,1,0,1,2,1.0,1.0,1.0,29,100.0,40.74824018303703,-73.91360980227196
15989115,5.966146739123692,3,5,1,5,4,2,216,3.800136892539357,1,0,1,7,3.0,4.0,3.0,44,92.0,37.73564259981562,-122.44085412792214
12926545,4.691347882229144,7,5,1,3,5,1,240,0.7967145790554415,1,1,1,4,1.0,2.0,1.0,116,94.0,40.76684709030988,-73.98697744344709
16461964,5.220355825078324,7,5,1,2,4,2,173,1.7905544147843941,1,0,0,6,2.0,3.0,2.0,110,97.0,34.0620181914375,-118.2981150854693
10642467,4.7791234931115305,7,5,1,4,5,1,144,4.720054757015743,0,1,1,2,0.0,1.0,1.0,2,100.0,38.90366782317695,-77.05083985692251
4637858,5.010635294096256,7,5,1,3,4,3,218,4.8350444900752905,1,0,1,3,1.0,1.0,1.5,3,100.0,40.74807840947597,-73.9811221900648
12225838,4.934473933130692,3,5,1,2,1,1,175,0.7364818617385352,1,1,1,6,2.0,6.0,2.0,31,95.0,34.06568066540816,-118.13123007584356
1967045,5.298317366548036,7,5,1,3,2,1,124,0.0,1,1,0,5,2.0,2.0,1.0,5,84.0,40.83674507046912,-73.94282988457107
8291550,4.7791234931115305,7,5,1,2,4,3,98,4.041067761806982,0,0,1,3,1.0,1.0,1.0,4,90.0,34.084496127756395,-118.34551825874294
15238856,4.143134726391533,7,2,1,3,3,1,62,1.4811772758384667,1,0,0,3,1.0,2.0,3.0,76,83.0,40.69164456689514,-73.94213305500678
967783,4.990432586778736,4,5,1,3,5,2,91,5.065023956194388,1,1,1,4,3.0,3.0,1.0,43,99.0,40.66880995504516,-73.99177630543484
12095612,4.605170185988092,7,2,1,3,4,1,105,1.538672142368241,1,0,1,2,1.0,1.0,1.0,5,84.0,40.72246746915762,-73.9843512310728
14714030,6.683360945766275,9,5,1,3,5,1,237,0.676249144421629,1,0,1,6,2.0,3.0,2.0,2,100.0,40.75368364142229,-73.97358268521428
11502990,5.010635294096256,7,5,1,2,3,1,132,5.607118412046543,1,0,1,2,1.0,1.0,1.0,1,100.0,34.11420968710741,-118.16398382116576
8386231,5.1647859739235145,7,5,1,1,4,1,201,0.5585215605749486,1,1,1,8,2.0,4.0,2.0,35,91.0,41.884094112480696,-87.62530295582056
9132614,4.553876891600541,7,5,1,3,3,1,224,5.530458590006845,1,0,1,2,1.0,1.0,1.0,11,93.0,40.825800842426894,-73.93815704952917
2349737,2.995732273553992,7,1,1,3,2,3,61,0.3997262149212868,1,1,0,2,1.0,1.0,1.0,7,80.0,40.76778843548871,-73.82787509762233
287814,4.532599493153255,3,2,1,2,5,1,137,4.27378507871321,1,0,0,2,1.0,1.0,1.0,65,97.0,33.98741228132789,-118.45106704253055
16690169,5.556828061699537,7,5,1,5,5,2,169,2.3326488706365502,0,0,1,2,0.0,1.0,1.0,32,94.0,42.35591666917494,-71.05977497623061
19544478,4.382026634673881,7,2,1,2,4,1,157,2.9952087611225187,1,0,1,2,1.0,1.0,1.0,68,95.0,34.090040893394146,-118.31587307726326
16424508,4.59511985013459,3,2,1,5,3,2,123,7.8056125941136205,1,1,1,2,1.0,1.0,2.0,167,93.0,37.76602127962722,-122.4165000530868
19413700,5.393627546352364,7,5,1,3,3,3,137,2.425735797399042,1,0,1,5,1.0,2.0,1.0,4,65.0,40.78582772703504,-73.94891543628657
12308151,4.330733340286331,7,2,1,3,3,2,124,0.0,0,1,1,2,1.0,1.0,1.0,17,99.0,40.78808648716144,-73.941940405265
9282373,3.912023005428147,7,2,1,5,3,1,65,0.36413415468856947,0,1,1,2,1.0,1.0,1.0,1,100.0,37.76925893509574,-122.42206471171856
8240198,4.127134385045092,7,2,1,3,4,1,115,4.090349075975359,0,0,1,2,1.0,1.0,1.0,2,80.0,40.72601436316945,-73.95090663797802
19693849,4.07753744390572,3,2,1,1,5,3,144,2.4531143052703626,1,0,1,2,1.0,1.0,1.0,101,97.0,41.91174281757963,-87.68596204654808
591524,4.787491742782046,9,5,1,5,2,2,268,3.4086242299794662,1,0,1,4,2.0,2.0,1.5,59,99.0,42.37005129551506,-71.04169710988215
15240980,3.737669618283368,7,2,1,2,2,1,121,0.26283367556468173,0,1,0,3,1.0,2.0,1.0,7,77.0,33.981045406284345,-118.32747592414276
20500458,5.247024072160486,7,5,1,4,4,2,145,1.2375085557837098,1,0,1,4,1.0,2.0,2.0,2,100.0,38.92438521755816,-77.04410532380237
16724489,5.4380793089231965,3,5,1,2,3,1,198,0.5201916495550992,1,1,0,6,3.0,3.0,2.0,12,98.0,34.05628610491124,-118.38585323307184
17463120,4.382026634673881,7,5,1,3,3,2,79,6.8172484599589325,1,0,1,4,2.0,2.0,1.0,2,90.0,40.66666680460313,-73.9605051631705
823631,3.80666248977032,7,2,1,3,1,2,123,0.8295687885010267,1,0,1,2,1.0,2.0,1.5,5,100.0,40.71360904559202,-73.90293389979877
10615357,4.382026634673881,3,2,1,3,2,1,112,0.06844626967830253,1,1,0,6,0.0,4.0,1.0,34,84.0,40.87923726702214,-73.89791024203132
2345732,3.80666248977032,6,2,1,2,1,3,174,1.6618754277891854,1,0,1,2,1.0,1.0,1.0,18,84.0,34.08906293925469,-118.14281095545095
16087309,4.867534450455582,7,5,1,3,4,1,91,1.757700205338809,1,0,0,2,0.0,1.0,1.0,4,100.0,40.77964155195545,-73.95474429534062
4996624,4.941642422609304,7,5,1,3,4,3,111,4.908966461327857,1,0,1,2,1.0,1.0,1.0,21,100.0,40.71107777998212,-73.94799296592059
16232783,5.293304824724492,4,5,1,3,5,1,164,0.840520191649555,0,0,1,2,1.0,1.0,1.0,17,94.0,40.75112688717044,-73.97400219886231
1584051,4.248495242049359,3,2,1,3,1,3,167,1.8069815195071868,1,1,1,1,1.0,1.0,1.0,1,100.0,40.73411114434017,-73.88576502564338
17811463,5.521460917862246,7,5,1,5,4,3,115,4.344969199178645,1,0,0,2,1.0,1.0,1.0,11,98.0,37.768810287836814,-122.44045884348851
11553451,4.174387269895637,3,2,1,2,4,2,138,4.388774811772758,1,0,1,2,1.0,1.0,1.0,50,96.0,34.08123254934684,-118.28282463385716
16572134,4.23410650459726,9,5,1,2,3,1,130,1.7084188911704312,1,1,1,4,0.0,2.0,1.0,154,88.0,34.05151071643624,-118.26612111329356
4597300,4.442651256490317,7,2,1,3,2,1,139,4.334017796030117,0,0,1,3,1.0,2.0,1.0,77,98.0,40.699034487578274,-73.93021395166791
14398761,4.8283137373023015,6,2,1,1,5,2,171,3.154004106776181,0,0,1,2,1.0,1.0,1.0,1,100.0,41.90846053980139,-87.67068490393605
8123857,4.969813299576002,7,5,1,3,5,1,79,0.27104722792607805,1,1,0,5,3.0,4.0,1.0,29,81.0,40.74925240170212,-73.9959664014617
1708771,4.997212273764115,7,2,-1,5,4,3,89,4.662559890485968,1,0,1,2,1.0,1.0,1.0,3,73.0,37.777572306982094,-122.42572497205148
4857080,4.442651256490317,7,2,1,2,3,3,97,3.2854209445585214,1,0,1,2,1.0,2.0,1.0,23,91.0,33.76688079753003,-118.17652502867072
10576099,3.555348061489413,7,5,1,1,2,3,110,3.477070499657769,0,1,1,2,1.0,1.0,1.0,2,90.0,41.9563103392142,-87.7291552921476
20773084,4.59511985013459,7,5,1,2,4,1,168,2.1218343600273784,1,1,1,4,1.0,1.0,1.0,6,90.0,34.087663463563665,-118.33120040452997
5986572,4.553876891600541,7,2,-1,4,5,2,159,4.243668720054757,1,0,1,2,1.0,1.0,1.0,4,100.0,38.91080242802562,-77.03306206005651
15158791,5.068904202220232,7,5,1,2,4,1,196,0.07118412046543464,1,0,0,3,2.0,2.0,1.0,8,100.0,33.97860944164699,-118.41406765363013
15978061,4.248495242049359,7,5,1,3,3,3,88,1.0732375085557837,1,0,1,4,0.0,1.0,1.0,4,95.0,40.66044042848016,-73.96113654514177
18228183,4.61512051684126,7,2,1,5,5,2,94,0.999315537303217,1,0,1,1,1.0,1.0,1.0,4,100.0,37.799408649424656,-122.43140008266612
16219372,4.605170185988092,7,5,1,3,2,1,84,2.4503764544832305,1,0,0,3,1.0,1.0,1.0,30,92.0,40.6587736902621,-73.89631446648944
