id,log_price,property_type_encoded,room_type_encoded,bed_type_encoded,city_encoded,neighbourhood_encoded,cancellation_policy_encoded,cleaning_fee_encoded,instant_bookable_encoded,host_identity_verified_encoded,accommodates_numeric,bedrooms_numeric,beds_numeric,bathrooms_numeric,number_of_reviews_numeric,review_scores_rating_numeric,latitude_numeric,longitude_numeric,localisation,reputation,couchages,amenities_score,host_experience_years
6924626,5.010635294096256,9,5,1,5,5,1,0,1,0,4,2.0,2.0,2.0,39,92.0,42.37746371564607,-71.05069635004449,42,52857.66305844404,12.0,166,0.7446954140999316
16533580,4.4998096703302615,7,2,1,3,3,2,1,1,1,1,1.0,1.0,1.0,3,100.0,40.80886880441042,-73.94889295968817,30,17320.508075688773,2.0,100,1.7522245037645447
20607322,4.174387269895637,10,2,1,3,4,3,0,0,0,1,1.0,1.0,1.0,1,100.0,40.716471495563006,-73.95970937105366,41,10000.0,2.0,47,1.587953456536619
14757742,5.105945473900579,7,5,1,3,4,2,1,0,1,2,1.0,1.0,1.5,51,98.0,40.69096733995345,-73.97971840159576,32,68586.27862772554,3.0,224,3.88227241615332
17908056,4.382026634673881,7,2,1,3,5,3,0,0,1,2,1.0,1.0,1.0,2,96.0,40.73877165425706,-73.98170920318223,34,13033.392190830446,3.0,112,2.965092402464066
17839631,4.605170185988092,7,2,1,3,4,3,0,0,0,1,1.0,1.0,1.0,2,100.0,40.69306075559824,-73.96812896390533,32,14142.135623730952,2.0,81,1.1498973305954825
11343020,4.90527477843843,7,5,1,5,2,2,1,0,1,2,1.0,1.0,1.0,86,100.0,37.74814219386567,-122.408059188458,30,92736.18495495705,3.0,181,1.864476386036961
1520734,3.713572066704309,3,2,1,3,2,1,1,0,1,2,1.0,1.0,1.0,8,73.0,40.6427709077636,-73.9471518062713,16,15072.688147772447,3.0,73,0.1232032854209445
17253841,3.8501476017100575,7,2,1,3,3,1,0,0,1,2,1.0,1.0,1.5,14,94.0,40.79595436994136,-73.93646209184892,30,33061.28466953454,3.0,110,6.674880219028063
3489352,5.075173815233828,7,5,1,3,3,2,1,0,1,5,2.0,2.0,1.0,166,90.0,40.81054143923043,-73.94458790813778,30,104361.19968647353,14.0,133,2.751540041067762
9184888,5.298317366548036,7,5,1,3,2,1,1,1,0,6,2.0,2.0,2.0,170,92.0,40.82124406833439,-73.94973304846548,28,110357.05831527043,16.0,83,3.403148528405202
8548407,5.010635294096256,7,5,1,3,2,2,1,1,1,5,2.0,2.0,1.0,27,91.0,40.82081119232887,-73.95481048135844,28,43029.33821243362,14.0,125,0.0
16734307,4.7791234931115305,3,2,1,5,3,2,1,0,1,2,1.0,1.0,1.0,107,99.0,37.78571464036016,-122.43310084195323,20,101382.33232176107,3.0,126,1.336071184120465
10496738,4.762173934797756,7,5,1,3,2,1,1,0,1,4,1.0,3.0,1.0,23,92.0,40.58294297459009,-73.95896771083619,28,40591.91801331886,7.0,152,3.485284052019165
18002758,3.80666248977032,7,2,1,3,2,3,0,1,0,2,1.0,1.0,1.0,1,20.0,40.69272773563589,-73.90549839033267,28,400.0,3.0,88,0.0
3624544,4.709530201312334,7,5,1,2,3,1,1,0,1,5,2.0,2.0,1.5,13,88.0,33.770918200353606,-118.15107279286676,29,27921.389077193133,14.0,159,4.982888432580425
1790356,4.3694478524670215,7,2,1,2,4,3,0,0,1,3,1.0,2.0,1.0,26,98.0,34.15396750003666,-118.13912075464444,31,48970.9834085451,5.0,131,0.837782340862423
16029078,4.174387269895637,7,2,1,1,4,2,1,0,0,2,1.0,1.0,1.0,2,100.0,41.91951423692412,-87.71427870298683,30,14142.135623730952,3.0,128,0.0
6072414,3.951243718581428,3,2,1,3,3,1,1,1,1,3,1.0,2.0,2.0,40,88.0,40.67064873867497,-73.91643307467979,18,48977.35640068786,5.0,87,2.2286105407255303
17144596,3.737669618283368,7,2,1,3,2,1,1,0,1,5,1.0,4.0,2.0,33,98.0,40.6768044029383,-73.89067133520659,28,55170.77965735122,9.0,72,5.169062286105407
4900481,4.90527477843843,9,5,1,4,3,1,1,0,1,3,1.0,1.0,1.0,10,96.0,38.92564607297136,-77.03345581584215,37,29143.550916111784,4.0,201,1.51129363449692
584885,4.442651256490317,7,2,1,3,4,1,1,1,1,2,1.0,1.0,1.0,61,93.0,40.69413146117984,-73.96389424309017,32,67550.84944691665,3.0,104,4.079397672826831
6429921,5.416100402204419,7,5,1,3,5,1,1,0,1,3,1.0,1.0,1.0,11,90.0,40.726170080407,-74.00029247063813,34,26864.660801878737,4.0,140,2.43668720054757
20055409,4.3694478524670215,7,2,1,3,4,2,0,0,0,1,1.0,1.0,0.0,18,97.0,40.73028497584111,-73.9592712096423,32,39919.00622510535,2.0,91,4.944558521560575
19914226,5.272999558563747,3,2,1,5,4,3,1,0,0,2,1.0,2.0,1.0,12,92.0,37.760098767718254,-122.39413195607044,22,29320.156070525954,4.0,68,1.9685147159479808
8428885,5.010635294096256,3,5,1,3,2,1,1,0,0,6,4.0,4.0,2.0,6,87.0,40.70806912031881,-73.78801081386031,16,18540.187863125877,40.0,122,0.8733744010951403
3386746,5.521460917862246,7,5,1,3,5,1,0,1,1,3,1.0,2.0,1.0,1,100.0,40.734528856488645,-74.00237889072277,34,10000.0,5.0,176,2.0752908966461328
16888580,5.298317366548036,3,5,1,5,2,1,1,0,1,2,1.0,1.0,1.0,2,80.0,37.73739039365444,-122.41447249036489,18,9050.966799187809,3.0,28,3.808350444900753
15478933,4.653960350157523,3,5,1,2,5,2,0,0,1,4,1.0,3.0,1.0,87,93.0,34.09667026275931,-118.39188313707888,21,80672.50143016517,7.0,108,1.817932922655716
20997260,4.007333185232471,7,2,1,3,3,1,1,0,1,2,1.0,1.0,1.0,2,90.0,40.68644961411034,-73.92425045450892,30,11455.12985522207,3.0,78,5.086926762491444
7393920,5.857933154483459,7,5,1,4,5,2,1,0,1,4,2.0,2.0,2.0,75,97.0,38.901093560479815,-77.02335480076187,35,81484.33024207783,12.0,222,2.477754962354552
5078973,5.1929568508902095,7,5,1,3,4,3,1,0,1,2,1.0,1.0,1.0,1,91.0,40.68008058892007,-73.99391624876667,32,8281.0,3.0,92,4.120465434633813
18485149,4.4188406077965965,7,2,1,3,3,3,1,1,0,2,1.0,1.0,1.0,2,100.0,40.79111071971143,-73.94765774558124,30,14142.135623730952,3.0,248,0.4407939767282683
15114569,5.6167710976665735,7,5,1,3,3,2,1,0,0,9,3.0,5.0,1.0,7,91.0,40.75905092447948,-73.92168164605728,30,21909.466606925875,42.0,253,0.0
16462566,4.174387269895637,7,2,1,3,4,2,1,0,1,2,1.0,1.0,1.0,7,91.0,40.664315319144,-73.97953921719504,32,21909.466606925875,3.0,216,5.163586584531143
5007358,4.8283137373023015,7,2,1,3,5,2,1,0,0,1,1.0,1.0,1.0,82,98.0,40.76214590277947,-73.9903558435785,34,86967.91886667175,2.0,133,4.583162217659138
460076,4.219507705176107,3,2,1,2,4,1,1,0,1,3,1.0,1.0,1.5,99,93.0,34.066940308889045,-118.35115629031984,19,86056.46343535156,4.0,154,1.9739904175222447
2256925,4.700480365792417,7,5,1,1,3,2,1,1,0,4,2.0,3.0,1.0,5,92.0,41.80174146912125,-87.60017584782874,28,18926.079361558222,14.0,119,0.9555099247091032
20929467,6.549650742233808,7,5,1,5,3,1,1,1,1,4,2.0,2.0,2.0,5,100.0,42.339903666784295,-71.0482798554104,32,22360.679774997898,12.0,253,2.8802190280629705
12115392,5.521460917862246,7,5,1,3,4,1,1,0,1,4,2.0,2.0,1.0,2,100.0,40.73608152676508,-73.95249188783836,32,14142.135623730952,12.0,129,0.0711841204654346
18826214,5.105945473900579,4,5,1,3,3,1,1,1,0,6,2.0,3.0,1.0,78,89.0,40.68252218572864,-73.94442739809863,21,69956.37782218288,18.0,161,2.622861054072553
13859123,5.783825182329737,3,5,1,4,3,2,1,0,0,8,4.0,4.0,2.5,13,95.0,38.90386310693533,-76.9865905990405,19,32540.1002610625,48.0,144,3.961670088980151
16768336,4.8283137373023015,7,5,1,2,3,3,1,0,0,4,1.0,1.0,1.0,6,90.0,34.06931808289889,-118.27043352556124,29,19840.866916543742,5.0,144,0.487337440109514
18179110,3.218875824868201,3,1,1,2,1,1,1,1,1,1,1.0,1.0,1.0,8,78.0,34.052817841135,-118.21758671461892,13,17208.150626955823,2.0,122,0.8870636550308009
17902755,4.605170185988092,3,2,1,2,3,3,0,0,1,4,1.0,2.0,1.0,39,97.0,34.18487680200915,-118.22754765143448,17,58759.18616693053,6.0,138,1.7467488021902806
13410317,4.382026634673881,7,1,1,3,3,1,1,0,0,2,1.0,1.0,1.0,3,87.0,40.80326287565071,-73.95797412498527,30,13109.89256248883,3.0,75,0.5530458590006845
4397455,4.74493212836325,7,2,1,3,4,2,1,0,1,2,1.0,2.0,2.5,66,97.0,40.77617943293399,-73.95148373483146,32,76439.07734921976,4.0,187,5.308692676249144
5659180,5.010635294096256,7,5,1,3,3,3,1,1,1,7,2.0,4.0,1.0,21,98.0,40.68450313495136,-73.93852253138385,30,44011.05697435589,22.0,172,1.215605749486653
18432714,4.174387269895637,3,2,1,4,1,1,1,1,1,1,1.0,1.0,1.0,28,84.0,38.91337558436973,-77.00916969942772,15,37336.84250174351,2.0,135,0.4243668720054757
15179994,5.5174528964647065,3,5,1,4,2,1,1,0,1,14,5.0,7.0,3.5,10,98.0,38.92316112367988,-77.07057572258138,17,30370.51464825712,50.0,184,3.742642026009584
13769064,5.075173815233828,9,5,1,5,2,3,1,0,0,6,2.0,3.0,2.0,50,91.0,37.76450762645349,-122.47783403311514,36,58555.512550058,18.0,106,0.917180013689254
16322134,6.476972362889682,6,5,1,3,3,1,1,0,1,10,4.0,8.0,3.5,2,100.0,40.66107530481241,-73.95567484668852,27,14142.135623730952,50.0,220,2.0588637919233403
7090512,4.787491742782046,7,5,1,3,4,2,1,0,1,3,2.0,3.0,1.0,1,100.0,40.69172716281396,-73.97755769959062,32,10000.0,12.0,133,1.6919917864476386
2021489,3.8918202981106265,7,2,1,3,3,3,0,0,1,2,1.0,1.0,1.0,4,85.0,40.80694604920893,-73.95180814323496,30,14450.0,3.0,98,0.9664613278576316
12683378,5.010635294096256,7,5,1,4,5,1,1,0,0,2,1.0,1.0,1.0,1,60.0,38.90021022028028,-77.03256527785338,35,3600.0,3.0,150,3.6303901437371664
5441,3.688879454113936,3,2,1,3,2,2,1,0,1,2,1.0,1.0,2.0,3,100.0,40.63767253245857,-73.93061728583122,16,17320.508075688773,3.0,192,0.0
12008497,3.912023005428147,7,2,1,1,3,2,0,0,1,1,1.0,1.0,1.0,35,97.0,41.94600510307584,-87.684956681361,28,55664.39467918429,2.0,162,0.4900752908966461
13344056,3.828641396489095,7,2,1,3,2,1,1,0,0,2,1.0,1.0,1.0,9,93.0,40.83260700211464,-73.94328205671168,28,25947.0,3.0,81,3.353867214236824
6004052,4.174387269895637,7,2,1,3,2,3,1,1,0,3,1.0,2.0,1.0,10,100.0,40.82630329269603,-73.95096657984867,28,31622.7766016838,5.0,169,0.0
594732,5.298317366548036,3,5,1,3,2,2,1,0,1,12,3.0,9.0,1.0,35,89.0,40.660744451137255,-73.94617897556009,16,46861.26796193206,50.0,158,1.0458590006844628
4025325,5.010635294096256,4,5,1,3,3,2,1,0,1,2,2.0,2.0,1.0,79,96.0,40.59204219192205,-73.78665040229079,21,81913.59974998047,8.0,23,3.753593429158111
2082670,3.555348061489413,7,2,1,3,3,2,0,0,1,2,1.0,2.0,1.0,5,96.0,40.677740071982406,-73.95201368662373,30,20607.602480638063,4.0,96,1.5304585900068446
17656743,5.988961416889862,4,5,1,3,5,1,1,0,1,3,0.0,1.0,1.0,12,90.0,40.75350635268971,-73.97196361603271,25,28059.22308261581,0.0,237,0.2819986310746064
1717215,4.867534450455582,7,2,1,5,4,1,1,1,1,2,1.0,1.0,1.0,69,91.0,42.35822852008539,-71.06985730160402,34,68787.15220882458,3.0,83,5.560574948665297
10633270,5.075173815233828,7,5,1,5,4,1,1,0,1,1,0.0,1.0,1.0,14,93.0,42.34188979998796,-71.07254314770427,34,32361.59473820782,0.0,202,3.808350444900753
15771050,4.4998096703302615,7,5,1,2,4,3,1,0,1,2,1.0,2.0,1.0,14,97.0,34.102971506061856,-118.34544584321196,31,35205.254352156015,4.0,189,2.8856947296372346
1779146,4.976733742420574,7,5,1,3,1,2,1,0,1,4,2.0,2.0,1.0,72,99.0,40.64539614994542,-74.00782117128405,26,83164.24274891222,12.0,280,3.696098562628337
20095379,5.010635294096256,7,5,1,5,2,1,1,0,1,5,2.0,3.0,1.0,12,100.0,42.31881358606432,-71.10321896739352,30,34641.016151377546,16.0,228,4.418891170431212
11553508,5.298317366548036,7,5,1,3,2,1,1,1,1,6,2.0,3.0,1.0,4,100.0,40.69140644624929,-73.92091654111853,28,20000.0,18.0,136,1.1170431211498972
15300771,4.8283137373023015,7,5,1,2,5,1,0,0,1,3,1.0,2.0,1.0,9,84.0,33.97959028530596,-118.43514168222514,33,21168.0,5.0,131,1.456536618754278
20495999,4.605170185988092,1,5,1,2,3,1,1,0,1,2,1.0,1.0,1.0,9,100.0,34.08270256414367,-118.25240288205325,11,30000.0,3.0,161,1.9082819986310744
11676286,3.8501476017100575,3,2,1,3,2,1,1,1,0,2,1.0,1.0,1.0,28,95.0,40.75810563645457,-73.81457823456306,16,47755.811164715866,3.0,174,0.0
65255,4.174387269895637,3,2,1,5,1,3,1,1,1,2,1.0,1.0,1.5,83,91.0,42.35634334125577,-71.14954820068797,16,75443.50046889394,3.0,193,1.429158110882957
7792528,5.3471075307174685,7,5,1,3,4,2,1,0,1,4,1.0,2.0,1.0,72,97.0,40.68629400672,-73.9636738335032,32,79838.0124502107,6.0,160,4.61327857631759
19413691,4.4998096703302615,7,2,1,3,4,1,1,1,1,2,1.0,1.0,1.0,4,100.0,40.7287862814464,-73.9804183359752,32,20000.0,3.0,114,1.4154688569472964
17982726,4.691347882229144,7,5,1,3,3,1,1,0,0,4,2.0,3.0,1.0,10,80.0,40.65842284990657,-73.94791147739001,30,20238.57702507763,14.0,62,0.8049281314168378
12181485,4.90527477843843,7,5,1,3,4,1,1,0,1,2,1.0,2.0,1.0,3,93.0,40.72295407847966,-73.98245545501635,32,14980.50743466322,4.0,83,4.309377138945927
10366970,4.4998096703302615,7,5,1,3,3,3,1,0,0,2,0.0,1.0,1.0,5,80.0,40.69626215628621,-73.9727598102356,30,14310.835055998654,0.0,81,0.4763860369609856
12206316,5.720311776607412,7,5,1,3,5,1,1,0,1,3,1.0,1.0,1.0,40,98.0,40.73669560951002,-74.00325510753258,34,60741.02929651424,4.0,187,0.648870636550308
5601520,5.1647859739235145,7,5,1,2,5,2,1,0,1,4,1.0,1.0,1.0,17,99.0,33.869737491687154,-118.39997553435973,33,40410.55823667869,5.0,97,2.6611909650924024
4824211,4.31748811353631,7,2,1,3,5,2,0,0,1,2,1.0,1.0,1.0,34,92.0,40.73061697900898,-73.98838022043373,34,49353.17683797063,3.0,148,1.2785763175906912
16029428,4.276666119016055,7,2,1,2,4,1,1,1,1,5,2.0,2.0,1.0,10,100.0,34.090836789666994,-118.3217537804059,31,31622.7766016838,14.0,173,1.1498973305954825
16587776,4.934473933130692,7,5,1,3,2,2,1,0,1,5,2.0,4.0,1.0,66,93.0,40.59740413914104,-73.96210950276719,28,70264.80816169642,18.0,245,1.2046543463381243
18517598,4.174387269895637,7,2,1,1,1,1,0,1,1,2,1.0,1.0,1.0,69,99.0,41.94406094020695,-87.70441917115521,24,81413.22048046005,3.0,205,2.0725530458590007
3544273,4.31748811353631,4,2,1,1,4,2,0,1,0,2,1.0,1.0,1.0,16,100.0,41.981383337564935,-87.67068266875326,21,40000.0,3.0,89,3.238877481177276
2942149,5.105945473900579,7,5,1,3,3,1,1,0,0,4,2.0,3.0,1.0,30,95.0,40.81525637892573,-73.9479087416032,30,49431.960814841244,14.0,169,6.628336755646817
9237276,4.976733742420574,7,5,1,5,1,1,1,1,1,4,0.0,2.0,1.0,29,98.0,42.35490544139825,-71.13950309088136,28,51719.122807719774,0.0,159,1.1827515400410678
3426028,3.218875824868201,7,1,1,2,3,3,1,0,0,3,1.0,2.0,1.0,6,100.0,34.10388639453691,-118.20286966098612,29,24494.89742783178,5.0,132,0.919917864476386
6197217,5.003946305945459,7,5,1,2,4,1,1,0,0,3,0.0,2.0,1.0,3,93.0,34.07302301612667,-118.3693289462323,31,14980.50743466322,0.0,183,0.7939767282683093
12150082,4.74493212836325,7,2,1,3,3,3,0,0,0,1,1.0,1.0,1.0,17,89.0,40.79705254307608,-73.94757830086803,30,32659.11966051749,2.0,144,2.42299794661191
2250621,4.0943445622221,7,1,1,5,3,2,1,0,1,1,1.0,2.0,1.0,4,100.0,37.77958691660288,-122.4213434706394,32,20000.0,3.0,105,1.820670773442848
14232919,5.075173815233828,7,5,1,3,4,1,1,0,1,6,2.0,2.0,1.0,14,96.0,40.691177428375184,-73.95928004476914,32,34483.11447650864,16.0,115,4.0
6202973,4.787491742782046,7,5,1,3,3,3,1,1,1,2,1.0,1.0,1.0,2,100.0,40.7659203059421,-73.93427786801756,30,14142.135623730952,3.0,139,3.5071868583162216
17404187,3.688879454113936,3,2,1,3,2,1,1,0,1,2,1.0,1.0,1.0,3,100.0,40.68360654376751,-73.79577204753541,16,17320.508075688773,3.0,128,0.2464065708418891
5883831,5.416100402204419,3,5,1,2,2,3,1,0,1,5,2.0,2.0,2.0,5,95.0,34.17477191506968,-118.38453774205468,15,20180.513496935604,14.0,93,0.4928131416837782
18371333,4.174387269895637,7,2,1,3,3,3,1,0,0,1,1.0,1.0,1.0,1,100.0,40.79190673464762,-73.94612936918597,30,10000.0,2.0,128,4.993839835728953
13084210,3.8918202981106265,7,2,1,4,1,1,1,0,0,2,1.0,1.0,1.0,20,87.0,38.86497266376868,-76.98066000669692,27,33849.59704339182,3.0,98,1.779603011635866
444425,4.262679877041316,6,2,1,4,1,2,1,0,1,3,1.0,1.0,1.0,18,98.0,38.9511989246197,-77.01248851729298,24,40746.32115909361,4.0,197,2.5023956194387407
18240963,4.343805421853683,3,2,1,5,1,3,1,1,1,3,1.0,2.0,2.0,341,98.0,42.30944862067153,-71.04554951604072,16,177349.2437423966,5.0,121,3.600273785078713
6300809,5.043425116919247,7,5,1,5,2,1,1,0,1,3,0.0,2.0,1.0,23,98.0,37.74225058423937,-122.49639123021862,30,46059.16594989535,0.0,190,1.7193702943189595
14282491,2.7080502011022096,3,2,1,1,3,3,1,1,1,1,1.0,1.0,1.0,61,91.0,41.87359219953972,-87.65971226042808,16,64676.677566183,2.0,154,0.2217659137577002
17654749,5.075173815233828,7,5,1,3,2,1,1,0,1,7,3.0,4.0,2.0,74,93.0,40.74141875538578,-73.82020032713696,28,74401.51123465168,33.0,139,3.808350444900753
16047780,4.543294782270004,7,2,1,2,3,2,1,0,1,2,1.0,1.0,1.0,12,100.0,34.053911062054226,-118.25960322748872,29,34641.016151377546,3.0,208,2.083504449007529
4409537,4.90527477843843,7,5,1,4,5,2,1,0,0,4,1.0,2.0,1.0,53,98.0,38.88233950370546,-76.99282767195305,35,69918.17537665009,6.0,187,2.0123203285420943
17767119,4.934473933130692,4,2,1,3,3,1,1,1,0,6,2.0,3.0,1.0,47,90.0,40.68136923520861,-73.94233493391677,21,55530.80226324846,18.0,133,1.319644079397673
19525377,4.584967478670572,3,2,1,2,4,1,1,0,1,2,1.0,1.0,1.0,12,89.0,34.089461871648176,-118.35209954291506,19,27439.148893506157,3.0,85,1.336071184120465
14297542,5.187385805840755,10,5,1,3,1,1,1,0,0,4,2.0,2.0,1.0,54,98.0,40.75018064825015,-73.87895753016231,35,70574.69846906893,12.0,203,0.7446954140999316
18461866,5.2574953720277815,7,5,1,5,5,1,1,0,0,4,1.0,1.0,1.0,5,80.0,37.803857685882456,-122.42117998485058,36,14310.835055998654,5.0,320,0.8459958932238193
848853,5.988961416889862,3,5,1,2,5,1,1,0,1,6,3.0,3.0,2.0,93,98.0,33.9882373383212,-118.46126191227216,21,92617.62190857634,27.0,163,3.68788501026694
7623005,5.075173815233828,7,5,1,4,5,1,1,0,1,3,1.0,2.0,1.0,118,95.0,38.88512980958305,-77.0038413693525,35,98036.59393308194,5.0,190,5.336071184120465
4650725,4.48863636973214,3,5,1,2,2,1,1,0,0,4,2.0,2.0,2.0,1,100.0,34.09667597933791,-118.04156043405364,15,10000.0,12.0,121,2.099931553730322
16861297,4.955827057601262,7,5,1,5,5,1,1,1,1,4,1.0,2.0,1.0,9,100.0,37.794905382082646,-122.42759268005486,36,30000.0,6.0,231,1.932922655715264
15470724,4.23410650459726,7,2,1,3,2,2,1,0,1,2,1.0,1.0,1.0,6,100.0,40.84512604599816,-73.94070098789572,28,24494.89742783178,3.0,89,3.8329911019849416
11472498,4.804021044733257,7,5,1,2,4,1,1,1,1,4,1.0,3.0,1.0,48,98.0,34.04884305006958,-118.46004943052036,31,66538.46382356598,7.0,192,0.7529089664613279
5113842,5.416100402204419,4,5,1,2,5,2,1,0,1,5,2.0,2.0,1.0,39,91.0,33.99521671728132,-118.4751111325372,24,51714.828424737134,14.0,172,0.6570841889117043
14351665,4.262679877041316,7,5,1,2,3,3,1,0,0,2,1.0,1.0,1.0,2,100.0,34.001278414538085,-118.4244923716476,29,14142.135623730952,3.0,90,0.0
11513505,3.688879454113936,3,2,1,3,3,1,1,1,0,1,1.0,1.0,1.0,13,94.0,40.771454911253706,-73.91163780865227,18,31858.651069999807,2.0,125,0.0
12388279,3.912023005428147,7,1,1,3,4,3,1,0,1,2,1.0,1.0,1.0,7,87.0,40.718606367024286,-73.94361881520601,32,20025.691673447887,3.0,129,4.829568788501026
4856290,5.198497031265826,7,5,1,3,5,1,1,0,1,2,1.0,1.0,1.0,5,100.0,40.74302849877344,-73.97825660637672,34,22360.679774997898,3.0,157,3.583846680355921
8993302,5.247024072160486,7,5,1,3,4,2,1,0,1,4,1.0,1.0,1.0,9,93.0,40.71302982105297,-73.965735618598,32,25947.0,5.0,162,1.541409993155373
163941,5.1647859739235145,7,5,1,3,4,1,1,0,1,3,1.0,2.0,1.0,3,100.0,40.68864018082153,-73.9675878859432,32,17320.508075688773,5.0,104,7.901437371663245
16478914,5.298317366548036,7,5,1,3,5,1,1,0,1,2,1.0,1.0,1.0,75,90.0,40.73714358992173,-74.0067300195273,34,70148.05770653953,3.0,90,1.1389459274469542
20816979,5.1647859739235145,7,5,1,3,4,1,1,0,1,2,1.0,1.0,1.0,4,100.0,40.67672885764311,-73.97775982745155,32,20000.0,3.0,138,3.567419575633128
8274301,3.80666248977032,7,2,1,3,2,2,0,0,0,2,1.0,2.0,1.0,1,100.0,40.85410778206828,-73.93166521927007,28,10000.0,4.0,123,0.0
14217308,5.313205979041787,7,5,1,2,4,1,1,0,1,6,2.0,2.0,2.0,42,98.0,34.09823186717193,-118.33410855492866,31,62241.03366750909,16.0,203,1.7056810403832992
17601173,4.867534450455582,3,2,1,5,3,2,0,0,1,2,1.0,1.0,1.5,156,94.0,42.33569468861506,-71.05126740362168,20,110361.60462769648,3.0,186,3.383983572895277
17772925,5.703782474656202,7,5,1,3,4,3,0,0,1,5,2.0,2.0,1.0,20,92.0,40.76472736004987,-73.95763846308496,32,37852.158723116445,14.0,72,5.2676249144421625
10490263,4.59511985013459,7,5,1,3,5,1,0,0,1,2,1.0,1.0,1.0,5,84.0,40.76612241437383,-73.99324324240726,34,15777.695649238516,3.0,78,4.095824777549623
8797232,4.007333185232471,7,1,1,3,2,3,1,0,1,3,1.0,4.0,1.0,27,94.0,40.63995180929295,-73.96195613347125,28,45913.2028070358,7.0,129,5.232032854209446
15124436,4.3694478524670215,3,2,1,3,3,2,1,0,1,3,2.0,2.0,1.0,66,88.0,40.64604741479469,-73.97464769360107,18,62912.55340550088,10.0,126,3.668720054757016
8460304,5.594711379601837,7,5,1,3,5,1,1,0,1,4,1.0,1.0,1.0,15,100.0,40.76187723542888,-73.97193313145182,34,38729.83346207417,5.0,178,4.057494866529774
21079975,4.174387269895637,7,2,1,3,3,2,1,0,1,2,1.0,1.0,1.0,12,100.0,40.6949729678549,-73.93270291113659,30,34641.016151377546,3.0,144,2.3627652292950034
5358354,4.941642422609304,7,5,1,2,5,2,1,1,1,2,0.0,1.0,1.0,55,93.0,33.990330737623246,-118.47547353098464,33,64142.70071489039,0.0,99,2.521560574948665
2601313,4.564348191467836,7,5,1,1,5,3,1,0,1,2,1.0,1.0,1.0,1,100.0,41.92491211301687,-87.65453911270143,32,10000.0,3.0,117,2.617385352498289
18346252,5.187385805840755,7,5,1,2,5,1,1,1,1,8,2.0,4.0,1.0,10,98.0,34.09271381143301,-118.386411942862,33,30370.51464825712,24.0,125,0.8459958932238193
5685156,4.31748811353631,7,5,1,4,4,2,1,0,1,4,1.0,2.0,1.0,10,98.0,38.90643012286692,-77.0062269231978,33,30370.51464825712,6.0,175,0.2491444216290212
2954956,5.272999558563747,7,5,1,3,5,3,0,1,1,2,1.0,1.0,1.0,1,80.0,40.739968155380495,-73.98789368900917,34,6400.0,3.0,0,4.15605749486653
1546261,4.382026634673881,7,5,1,2,4,3,1,0,0,2,0.0,1.0,1.0,11,100.0,34.091821212128885,-118.27937997807412,31,33166.247903553995,0.0,65,0.8569472963723477
14918531,3.80666248977032,4,1,-1,3,2,3,0,1,1,1,1.0,1.0,1.0,1,100.0,40.635840273994106,-74.0296645052993,19,10000.0,2.0,141,1.6673511293634498
18478134,4.90527477843843,3,2,1,5,3,1,0,0,1,2,1.0,1.0,1.5,13,98.0,37.78001732724619,-122.45393706233952,20,34627.71444955615,3.0,67,2.913073237508556
18139782,4.127134385045092,4,2,1,5,1,2,0,0,0,2,1.0,2.0,1.0,82,79.0,42.31673406386787,-71.05337817477877,19,56514.65864711562,4.0,69,0.783025325119781
19965042,4.382026634673881,7,2,1,3,3,3,0,0,1,1,1.0,1.0,1.0,7,89.0,40.79697913550207,-73.9382661501792,30,20956.996134942623,2.0,134,0.0
7128734,4.0943445622221,3,2,1,2,3,2,1,0,1,2,1.0,1.0,1.0,17,100.0,33.76920340061531,-118.1071855727057,17,41231.056256176606,3.0,106,0.2080766598220397
8166617,3.7612001156935615,7,2,1,3,3,1,0,0,0,1,1.0,1.0,1.0,3,93.0,40.76495831815556,-73.91169410716303,30,14980.50743466322,2.0,65,4.386036960985626
8505959,3.8918202981106265,7,2,1,3,1,2,0,0,1,2,1.0,1.0,1.0,7,97.0,40.60909235586699,-73.97689692421173,26,24893.874085806736,3.0,263,2.507871321013005
17626340,4.605170185988092,7,2,1,3,5,3,1,0,0,1,2.0,1.0,1.0,3,87.0,40.768288453046296,-73.98430034935738,34,13109.89256248883,4.0,125,4.386036960985626
7257311,5.135798437050261,7,5,1,3,4,3,1,0,1,3,1.0,1.0,1.0,12,90.0,40.69276567282185,-73.97448759888111,32,28059.22308261581,4.0,70,5.462012320328542
17880479,4.553876891600541,7,5,1,2,4,3,1,0,1,3,1.0,1.0,1.0,4,100.0,34.07769397816977,-118.31106122093634,31,20000.0,4.0,79,3.266255989048597
17831345,5.857933154483459,3,5,1,4,5,3,1,0,1,4,2.0,2.0,1.5,1,100.0,38.890275906721314,-76.99131213668113,23,10000.0,12.0,172,3.164955509924709
16148190,4.007333185232471,7,2,1,3,3,2,0,0,0,1,1.0,1.0,1.0,1,100.0,40.77199484486195,-73.93159184308094,30,10000.0,2.0,102,5.530458590006845
6327730,6.016157159698354,3,5,1,2,5,1,1,1,1,4,2.0,2.0,1.0,53,100.0,33.99152777567251,-118.46469180926692,21,72801.09889280518,12.0,178,1.6673511293634498
3946997,5.459585514144161,7,5,1,3,1,1,1,0,1,8,2.0,3.0,2.5,48,100.0,40.70060845361168,-73.84106715668784,26,69282.03230275509,22.0,149,2.6639288158795345
